,idcode,year,birth_yr,age,race,msp,nev_mar,grade,collgrad,not_smsa,c_city,south,ind_code,occ_code,union,wks_ue,ttl_exp,tenure,hours,wks_work,ln_wage
26874,4853,78,43,34.0,black,0.0,1.0,12.0,0,1.0,0.0,1.0,4.0,6.0,0.0,3.0,7.782051,1.0,38.0,53.0,1.3987857
26876,4853,83,43,39.0,black,0.0,1.0,12.0,0,1.0,0.0,1.0,9.0,7.0,0.0,0.0,11.474359,1.3333334,32.0,54.0,0.045995165
26879,4854,73,46,26.0,black,1.0,0.0,12.0,0,1.0,0.0,1.0,11.0,8.0,0.0,0.0,2.5833333,0.33333334,22.0,19.0,1.7054808
26881,4854,77,46,30.0,black,1.0,0.0,12.0,0,1.0,0.0,1.0,11.0,3.0,0.0,13.0,4.3333335,4.3333335,20.0,39.0,1.1469018
26882,4854,78,46,31.0,black,1.0,0.0,12.0,0,1.0,0.0,1.0,11.0,8.0,0.0,0.0,5.4166665,5.4166665,25.0,53.0,1.3086346
26883,4854,80,46,33.0,black,1.0,0.0,12.0,0,1.0,0.0,1.0,11.0,8.0,0.0,0.0,7.4166665,7.4166665,25.0,62.0,1.275272
26884,4854,82,46,35.0,black,1.0,0.0,12.0,0,1.0,0.0,1.0,11.0,8.0,0.0,0.0,9.333333,9.333333,25.0,65.0,1.0508212
26885,4854,83,46,36.0,black,1.0,0.0,12.0,0,1.0,0.0,1.0,11.0,8.0,0.0,0.0,10.333333,10.333333,25.0,42.0,1.1657885
26887,4854,87,46,40.0,black,1.0,0.0,12.0,0,1.0,0.0,1.0,11.0,5.0,0.0,0.0,14.416667,14.416667,25.0,64.0,1.1560183
26888,4854,88,46,42.0,black,1.0,0.0,12.0,0,1.0,0.0,1.0,11.0,5.0,0.0,0.0,15.833333,15.833333,20.0,72.0,1.2063848
26890,4856,70,46,23.0,black,1.0,0.0,12.0,0,1.0,0.0,1.0,9.0,6.0,0.0,8.0,0.56410253,0.5,45.0,25.0,1.2178618
26893,4856,77,46,30.0,black,1.0,0.0,12.0,0,1.0,0.0,1.0,11.0,8.0,1.0,0.0,5.0641026,3.5,40.0,46.0,1.5002385
26894,4856,78,46,31.0,black,1.0,0.0,12.0,0,1.0,0.0,1.0,11.0,8.0,1.0,0.0,6.1025643,4.5833335,40.0,54.0,1.5460156
26897,4856,83,46,36.0,black,0.0,0.0,12.0,0,1.0,0.0,1.0,11.0,1.0,1.0,0.0,10.852565,9.5,40.0,51.0,1.7245483
26899,4856,87,46,40.0,black,0.0,0.0,12.0,0,1.0,0.0,1.0,11.0,1.0,0.0,6.0,14.737181,1.0,30.0,98.0,1.2073117
26904,4857,71,45,25.0,black,0.0,1.0,12.0,0,0.0,0.0,1.0,4.0,6.0,1.0,0.0,3.4038463,1.75,40.0,52.0,1.6844991
26905,4857,72,45,26.0,black,0.0,1.0,12.0,0,0.0,0.0,1.0,4.0,6.0,1.0,0.0,4.3846154,2.75,40.0,51.0,1.6896448
26906,4857,73,45,27.0,black,0.0,1.0,12.0,0,0.0,0.0,1.0,4.0,6.0,1.0,0.0,5.4038463,3.75,40.0,53.0,1.6869955
26908,4857,77,45,31.0,black,0.0,1.0,12.0,0,0.0,0.0,1.0,7.0,3.0,0.0,0.0,7.346154,2.5833333,39.0,52.0,1.6719127
26909,4857,78,45,32.0,black,0.0,1.0,12.0,0,0.0,0.0,1.0,7.0,3.0,0.0,0.0,8.403847,3.6666667,39.0,55.0,1.6664408
26914,4857,88,45,43.0,black,0.0,1.0,12.0,0,0.0,0.0,1.0,7.0,3.0,0.0,0.0,18.5,3.4166667,38.0,65.0,1.8874108
26916,4858,71,49,21.0,black,0.0,1.0,12.0,0,0.0,0.0,1.0,6.0,3.0,1.0,3.0,1.0769231,0.75,38.0,30.0,1.4104975
26917,4858,72,49,22.0,black,0.0,1.0,12.0,0,0.0,0.0,1.0,6.0,3.0,0.0,0.0,2.0769231,1.75,38.0,52.0,1.4394592
26918,4858,73,49,23.0,black,0.0,1.0,12.0,0,0.0,0.0,1.0,6.0,3.0,0.0,0.0,3.1153846,2.75,38.0,54.0,1.4896362
26920,4858,77,49,27.0,black,0.0,1.0,12.0,0,0.0,0.0,1.0,6.0,3.0,0.0,0.0,6.6666665,6.6666665,38.0,52.0,1.5135275
26921,4858,78,49,28.0,black,1.0,0.0,12.0,0,0.0,0.0,1.0,6.0,3.0,0.0,0.0,7.75,7.75,38.0,56.0,1.5249623
26922,4858,80,49,30.0,black,1.0,0.0,12.0,0,0.0,0.0,1.0,6.0,3.0,1.0,0.0,9.75,9.75,38.0,76.0,1.4814994
26924,4858,83,49,33.0,black,1.0,0.0,12.0,0,0.0,0.0,1.0,6.0,3.0,0.0,0.0,12.788462,12.75,40.0,54.0,1.7923996
26929,4859,70,51,19.0,white,0.0,0.0,7.0,0,1.0,0.0,1.0,11.0,8.0,0.0,0.0,1.6666667,1.6666666,25.0,52.0,1.3163017
26933,4860,77,43,33.0,black,0.0,1.0,12.0,0,0.0,1.0,1.0,6.0,3.0,0.0,0.0,5.4166665,5.4166665,35.0,52.0,1.1657708
26936,4860,82,43,38.0,black,0.0,1.0,12.0,0,0.0,1.0,1.0,6.0,3.0,0.0,0.0,8.660256,2.5,30.0,56.0,0.7486599
26938,4861,82,52,29.0,black,1.0,0.0,8.0,0,0.0,1.0,1.0,9.0,8.0,0.0,0.0,2.4230769,0.33333334,30.0,52.0,1.2947271
26939,4861,83,52,30.0,black,1.0,0.0,8.0,0,0.0,1.0,1.0,9.0,8.0,0.0,0.0,3.3846154,2.3333333,30.0,50.0,1.1981921
26940,4861,85,52,32.0,black,1.0,0.0,8.0,0,0.0,1.0,1.0,9.0,8.0,0.0,0.0,4.923077,4.3333335,30.0,80.0,1.128623
26942,4861,88,52,35.0,black,1.0,0.0,8.0,0,0.0,1.0,1.0,9.0,8.0,0.0,0.0,8.230769,0.0,25.0,68.0,2.0858622
26944,4862,70,48,21.0,black,0.0,1.0,12.0,0,0.0,1.0,0.0,9.0,3.0,1.0,0.0,1.7692307,1.3333334,40.0,53.0,1.4722368
26945,4862,71,48,22.0,black,0.0,1.0,12.0,0,0.0,1.0,0.0,9.0,3.0,1.0,0.0,2.7692308,2.3333333,40.0,52.0,1.2061975
26946,4862,72,48,23.0,black,0.0,1.0,12.0,0,0.0,1.0,0.0,9.0,6.0,1.0,0.0,3.7307692,3.25,40.0,50.0,1.5498829
26949,4862,77,48,28.0,black,0.0,1.0,12.0,0,0.0,1.0,0.0,9.0,6.0,1.0,0.0,6.1538463,3.8333333,32.0,52.0,1.6404363
26950,4862,78,48,29.0,black,0.0,1.0,12.0,0,0.0,1.0,0.0,9.0,3.0,1.0,0.0,7.0961537,4.8333335,32.0,49.0,1.7352575
26951,4862,82,48,33.0,black,0.0,1.0,12.0,0,0.0,1.0,0.0,9.0,3.0,1.0,0.0,8.903846,8.833333,36.0,94.0,1.481604
26952,4862,83,48,34.0,black,0.0,1.0,12.0,0,0.0,1.0,0.0,9.0,3.0,1.0,0.0,9.903846,9.833333,35.0,52.0,1.5095059
26957,4863,83,49,33.0,white,1.0,0.0,12.0,0,1.0,0.0,1.0,7.0,3.0,0.0,0.0,5.1602564,4.8333335,38.0,55.0,1.1894583
26961,4865,87,52,35.0,black,1.0,0.0,17.0,1,1.0,0.0,1.0,11.0,13.0,1.0,0.0,12.698717,3.5,40.0,102.0,2.2711596
26964,4866,77,45,31.0,white,0.0,0.0,9.0,0,1.0,0.0,1.0,4.0,6.0,0.0,30.0,0.59615386,0.083333336,26.0,8.0,1.237874
26965,4866,78,45,32.0,white,1.0,0.0,9.0,0,1.0,0.0,1.0,6.0,8.0,0.0,0.0,1.5769231,0.083333336,18.0,51.0,0.6117066
26966,4866,80,45,34.0,white,1.0,0.0,9.0,0,1.0,0.0,1.0,6.0,4.0,0.0,52.0,1.5961539,0.083333336,40.0,1.0,1.3070208
26967,4866,82,45,36.0,white,1.0,0.0,9.0,0,1.0,0.0,1.0,6.0,4.0,1.0,43.0,2.2692308,0.41666666,40.0,35.0,1.5256882
26968,4867,70,49,20.0,white,0.0,1.0,12.0,0,1.0,0.0,1.0,9.0,8.0,0.0,0.0,0.5,0.41666666,45.0,26.0,0.8462984
26969,4867,71,49,21.0,white,0.0,1.0,12.0,0,1.0,0.0,1.0,9.0,8.0,0.0,0.0,1.5192307,1.5,45.0,53.0,0.8007324
26970,4867,72,49,22.0,white,0.0,1.0,12.0,0,1.0,0.0,1.0,9.0,8.0,0.0,0.0,2.5576923,2.5,45.0,54.0,1.2742491
26971,4868,70,43,26.0,black,0.0,1.0,12.0,0,1.0,0.0,1.0,9.0,7.0,0.0,0.0,1.8076923,1.25,45.0,56.0,0.02531742
26974,4868,77,43,33.0,black,0.0,1.0,12.0,0,0.0,0.0,1.0,11.0,8.0,0.0,21.0,4.673077,0.33333334,40.0,31.0,1.237874
26975,4868,78,43,34.0,black,0.0,1.0,12.0,0,0.0,0.0,1.0,11.0,8.0,1.0,0.0,5.730769,1.4166666,35.0,55.0,1.1669838
26978,4868,83,43,39.0,black,0.0,1.0,12.0,0,1.0,0.0,1.0,11.0,8.0,1.0,0.0,10.096154,4.5833335,40.0,51.0,0.91532904
26979,4868,85,43,41.0,black,0.0,1.0,12.0,0,1.0,0.0,1.0,6.0,8.0,0.0,52.0,10.403846,0.16666667,40.0,16.0,1.1687781
26983,4870,70,49,20.0,black,0.0,1.0,12.0,0,1.0,0.0,1.0,4.0,6.0,0.0,0.0,2.2884617,2.25,40.0,54.0,1.3163017
26984,4870,71,49,21.0,black,0.0,1.0,12.0,0,1.0,0.0,1.0,4.0,6.0,0.0,0.0,3.2692308,3.25,40.0,51.0,1.2707356
26985,4870,72,49,22.0,black,0.0,1.0,12.0,0,1.0,0.0,1.0,4.0,6.0,0.0,0.0,4.3269234,4.25,40.0,55.0,1.2314292
26986,4870,73,49,23.0,black,0.0,1.0,12.0,0,1.0,0.0,1.0,4.0,6.0,0.0,0.0,5.3269234,5.25,40.0,52.0,1.2318075
26988,4870,77,49,27.0,black,1.0,0.0,12.0,0,1.0,0.0,1.0,4.0,6.0,0.0,0.0,6.3269234,2.0833333,40.0,52.0,1.237874
26989,4870,78,49,28.0,black,1.0,0.0,12.0,0,1.0,0.0,1.0,4.0,6.0,0.0,0.0,7.365385,3.0833333,40.0,54.0,1.3813936
26992,4870,83,49,33.0,black,1.0,0.0,12.0,0,1.0,0.0,1.0,4.0,6.0,0.0,0.0,12.096153,8.0,40.0,50.0,1.3461126
26993,4870,85,49,35.0,black,1.0,0.0,12.0,0,1.0,0.0,1.0,4.0,6.0,0.0,1.0,14.076922,10.0,40.0,103.0,1.4936684
26995,4870,88,49,38.0,black,1.0,0.0,12.0,0,1.0,0.0,1.0,4.0,6.0,0.0,0.0,15.403846,13.416667,40.0,69.0,1.4415051
26997,4871,73,50,23.0,black,0.0,1.0,12.0,0,1.0,0.0,1.0,4.0,6.0,0.0,0.0,1.8076923,0.9166667,40.0,46.0,1.2318075
26999,4871,77,50,26.0,black,0.0,1.0,12.0,0,1.0,0.0,1.0,4.0,6.0,0.0,0.0,4.75,4.75,40.0,52.0,1.2804338
27000,4871,78,50,27.0,black,0.0,1.0,12.0,0,1.0,0.0,1.0,4.0,6.0,0.0,0.0,5.8333335,5.8333335,40.0,56.0,1.3086346
27001,4871,80,50,29.0,black,0.0,1.0,12.0,0,1.0,0.0,1.0,4.0,6.0,0.0,2.0,7.8333335,7.8333335,40.0,96.0,1.275272
27003,4871,83,50,32.0,black,0.0,1.0,12.0,0,1.0,0.0,1.0,4.0,6.0,0.0,0.0,10.7756405,10.75,40.0,49.0,1.2039726
27006,4871,88,50,38.0,black,1.0,0.0,12.0,0,1.0,0.0,1.0,4.0,6.0,0.0,0.0,15.371795,4.75,40.0,69.0,1.0642104
27009,4872,77,53,24.0,black,1.0,0.0,9.0,0,1.0,0.0,1.0,4.0,6.0,0.0,0.0,4.1153846,3.0,40.0,52.0,1.237874
27010,4872,78,53,25.0,black,1.0,0.0,9.0,0,1.0,0.0,1.0,4.0,6.0,0.0,0.0,5.0384617,4.0833335,40.0,48.0,1.3086346
27013,4872,83,53,30.0,black,1.0,0.0,9.0,0,1.0,0.0,1.0,4.0,6.0,0.0,0.0,9.461538,9.083333,40.0,54.0,1.1687781
27016,4872,88,53,35.0,black,1.0,0.0,9.0,0,1.0,0.0,1.0,4.0,6.0,0.0,0.0,14.75,3.9166667,40.0,67.0,1.7263259
27017,4873,70,48,21.0,white,1.0,0.0,14.0,0,0.0,0.0,1.0,11.0,3.0,0.0,1.0,0.5,0.5,35.0,24.0,1.607104
27019,4873,72,48,23.0,white,1.0,0.0,14.0,0,1.0,0.0,1.0,7.0,3.0,0.0,0.0,2.2307692,1.0833334,40.0,49.0,1.4645228
27021,4874,77,47,29.0,black,1.0,0.0,7.0,0,1.0,0.0,1.0,9.0,7.0,0.0,0.0,4.0,4.0,45.0,12.0,0.067926764
27025,4874,87,47,39.0,black,1.0,0.0,7.0,0,1.0,0.0,1.0,9.0,7.0,0.0,0.0,13.634616,0.9166667,42.0,96.0,0.78419125
27026,4874,88,47,41.0,black,0.0,0.0,7.0,0,1.0,0.0,1.0,9.0,7.0,0.0,0.0,14.961539,2.25,30.0,69.0,0.9862493
27030,4876,72,46,25.0,black,1.0,0.0,12.0,0,0.0,1.0,0.0,4.0,6.0,0.0,1.0,3.4807694,0.41666666,40.0,24.0,1.2920542
27035,4876,88,46,41.0,black,0.0,0.0,12.0,0,0.0,1.0,0.0,4.0,6.0,1.0,0.0,10.365385,9.583333,40.0,69.0,2.0605443
27037,4877,70,50,20.0,black,1.0,0.0,12.0,0,0.0,1.0,0.0,4.0,6.0,1.0,0.0,2.397436,1.8333334,40.0,55.0,1.7705567
27038,4877,71,50,21.0,black,1.0,0.0,12.0,0,0.0,1.0,0.0,4.0,6.0,1.0,0.0,3.4358974,2.8333333,40.0,54.0,1.6336411
27039,4877,72,50,22.0,black,1.0,0.0,12.0,0,0.0,1.0,0.0,4.0,6.0,1.0,0.0,4.455128,3.8333333,40.0,53.0,1.9088284
27043,4879,82,50,31.0,black,1.0,0.0,17.0,1,0.0,1.0,1.0,11.0,1.0,0.0,13.0,7.2115383,0.33333334,35.0,76.0,2.1222613
27044,4879,87,50,36.0,black,1.0,0.0,17.0,1,0.0,0.0,0.0,11.0,13.0,1.0,12.0,10.692307,0.41666666,45.0,80.0,2.2288623
27045,4880,73,53,19.0,black,1.0,0.0,12.0,0,1.0,0.0,1.0,4.0,6.0,0.0,2.0,0.68589747,0.083333336,40.0,1.0,1.1711826
27047,4880,77,53,23.0,black,1.0,0.0,12.0,0,1.0,0.0,1.0,4.0,6.0,1.0,0.0,3.0833333,3.0833333,40.0,52.0,1.4165661
27048,4880,78,53,24.0,black,1.0,0.0,12.0,0,1.0,0.0,1.0,4.0,6.0,0.0,0.0,4.0833335,4.0833335,40.0,43.0,1.345676
27052,4880,85,53,31.0,black,1.0,0.0,12.0,0,1.0,0.0,1.0,4.0,6.0,0.0,40.0,8.641026,0.083333336,58.0,16.0,1.5331215
27054,4880,88,53,35.0,black,1.0,0.0,12.0,0,1.0,0.0,1.0,4.0,6.0,0.0,0.0,11.641026,3.5,50.0,52.0,1.5060433
27055,4881,70,46,24.0,white,1.0,0.0,16.0,1,1.0,0.0,1.0,11.0,13.0,0.0,3.0,0.5576923,0.5,40.0,23.0,1.700713
27057,4881,77,46,30.0,white,1.0,0.0,16.0,1,0.0,0.0,1.0,11.0,13.0,0.0,0.0,1.5,0.5,30.0,0.0,0.26288384
27064,4882,78,43,34.0,white,1.0,0.0,12.0,0,1.0,0.0,1.0,6.0,4.0,0.0,0.0,5.8846154,0.5,48.0,58.0,1.2137017
27066,4882,87,43,43.0,white,1.0,0.0,12.0,0,1.0,0.0,1.0,6.0,4.0,0.0,0.0,14.173077,0.41666666,40.0,76.0,1.0299772
27067,4882,88,43,44.0,white,1.0,0.0,12.0,0,1.0,0.0,1.0,6.0,3.0,0.0,0.0,15.5,1.75,40.0,69.0,0.9922369
27070,4883,70,43,26.0,white,0.0,0.0,11.0,0,1.0,0.0,1.0,4.0,5.0,0.0,0.0,3.0769231,2.0,40.0,56.0,1.734189
27071,4883,71,43,27.0,white,0.0,0.0,11.0,0,1.0,0.0,1.0,4.0,5.0,0.0,0.0,4.0576925,3.0,45.0,51.0,1.8123333
27072,4883,72,43,28.0,white,0.0,0.0,11.0,0,1.0,0.0,1.0,4.0,5.0,0.0,0.0,5.076923,4.0,40.0,53.0,1.8261366
27076,4884,87,46,40.0,white,1.0,0.0,12.0,0,1.0,0.0,1.0,6.0,3.0,0.0,0.0,5.6987176,0.5833333,20.0,24.0,1.2073117
27077,4884,88,46,42.0,white,1.0,0.0,12.0,0,0.0,1.0,1.0,6.0,3.0,0.0,0.0,6.3910255,1.25,20.0,36.0,1.2073117
27080,4885,71,49,21.0,black,1.0,0.0,12.0,0,0.0,1.0,0.0,11.0,3.0,0.0,0.0,3.673077,1.6666666,40.0,54.0,1.7639062
27081,4885,72,49,22.0,black,1.0,0.0,12.0,0,0.0,1.0,0.0,11.0,3.0,0.0,0.0,4.173077,2.5833333,40.0,26.0,1.8017027
27082,4885,73,49,23.0,black,1.0,0.0,12.0,0,0.0,1.0,0.0,11.0,3.0,0.0,0.0,5.3076925,3.6666667,40.0,59.0,1.832581
27084,4885,77,49,27.0,black,0.0,0.0,12.0,0,0.0,1.0,0.0,11.0,3.0,0.0,8.0,7.0,7.0,36.0,28.0,2.077843
27085,4885,78,49,28.0,black,0.0,0.0,12.0,0,0.0,1.0,0.0,11.0,3.0,1.0,30.0,7.25,0.25,40.0,13.0,1.586838
27087,4885,82,49,32.0,black,0.0,0.0,12.0,0,0.0,1.0,0.0,11.0,3.0,0.0,0.0,10.980769,4.3333335,36.0,96.0,1.7526715
27088,4885,83,49,33.0,black,0.0,0.0,12.0,0,0.0,1.0,0.0,11.0,3.0,0.0,0.0,11.884615,5.1666665,25.0,47.0,1.6645663
27089,4885,85,49,35.0,black,0.0,0.0,12.0,0,0.0,1.0,0.0,11.0,3.0,0.0,0.0,13.653846,7.1666665,30.0,92.0,1.5949972
27090,4885,87,49,37.0,black,1.0,0.0,12.0,0,0.0,1.0,0.0,11.0,3.0,0.0,0.0,15.211538,9.25,32.0,81.0,1.3728256
27091,4885,88,49,38.0,black,1.0,0.0,12.0,0,0.0,1.0,0.0,11.0,3.0,0.0,0.0,15.230769,10.583333,33.0,1.0,1.4880251
27093,4886,82,48,33.0,black,0.0,0.0,13.0,0,0.0,1.0,0.0,4.0,6.0,1.0,26.0,4.205128,0.0,8.0,72.0,1.3862944
27094,4886,85,48,36.0,black,0.0,0.0,13.0,0,1.0,0.0,1.0,8.0,6.0,0.0,0.0,5.205128,0.33333334,8.0,52.0,1.099209
27096,4887,77,51,26.0,black,1.0,0.0,10.0,0,1.0,0.0,1.0,11.0,8.0,0.0,3.0,0.724359,0.25,30.0,16.0,1.3312944
27097,4887,78,51,27.0,black,1.0,0.0,10.0,0,1.0,0.0,1.0,4.0,6.0,0.0,8.0,1.0320513,0.33333334,40.0,16.0,1.3086346
27101,4888,77,53,23.0,black,0.0,1.0,5.0,0,1.0,0.0,1.0,4.0,6.0,1.0,8.0,0.7307692,0.0,43.0,0.0,0.23656656
27102,4888,78,53,24.0,black,1.0,0.0,5.0,0,1.0,0.0,1.0,11.0,8.0,0.0,38.0,1.0384616,0.33333334,10.0,16.0,1.3086346
27103,4888,82,53,28.0,black,1.0,0.0,5.0,0,1.0,0.0,1.0,11.0,8.0,0.0,0.0,2.4230769,0.5833333,20.0,14.0,0.6973664
27107,4889,72,43,29.0,black,1.0,0.0,12.0,0,1.0,0.0,1.0,9.0,7.0,0.0,0.0,3.4615386,1.4166666,20.0,51.0,0.76142603
27108,4889,73,43,30.0,black,0.0,0.0,12.0,0,1.0,0.0,1.0,9.0,7.0,0.0,0.0,4.4615383,2.3333333,8.0,52.0,0.7011794
27110,4889,77,43,34.0,black,0.0,0.0,12.0,0,1.0,0.0,1.0,4.0,5.0,0.0,0.0,6.4615383,3.5,40.0,52.0,1.4165661
27111,4889,82,43,39.0,black,0.0,0.0,12.0,0,1.0,0.0,1.0,4.0,5.0,1.0,10.0,8.153846,1.4166666,40.0,88.0,1.3217559
27112,4889,83,43,40.0,black,0.0,0.0,12.0,0,1.0,0.0,1.0,4.0,6.0,0.0,33.0,8.442307,0.5,30.0,15.0,1.1384732
27114,4890,77,52,24.0,white,0.0,1.0,16.0,1,0.0,1.0,1.0,12.0,1.0,0.0,0.0,2.7307692,2.0833333,40.0,52.0,1.6662627
27118,4890,83,52,30.0,white,1.0,0.0,16.0,1,0.0,1.0,1.0,11.0,1.0,0.0,0.0,8.423077,3.25,40.0,49.0,2.180108
27120,4890,88,52,35.0,white,1.0,0.0,16.0,1,1.0,0.0,1.0,11.0,8.0,0.0,0.0,12.826923,1.4166666,6.0,72.0,1.392715
27123,4891,82,46,35.0,white,1.0,0.0,15.0,0,1.0,0.0,1.0,11.0,13.0,0.0,0.0,2.7692308,1.3333334,8.0,4.0,1.9459101
27125,4893,77,52,24.0,black,0.0,1.0,11.0,0,1.0,0.0,1.0,6.0,8.0,0.0,3.0,0.6602564,0.16666667,42.0,4.0,1.1888661
27128,4894,77,45,31.0,white,1.0,0.0,9.0,0,1.0,0.0,1.0,6.0,4.0,0.0,0.0,3.9551282,0.9166667,37.0,52.0,1.237874
27130,4894,82,45,36.0,white,1.0,0.0,9.0,0,1.0,0.0,1.0,6.0,4.0,0.0,0.0,5.032051,2.25,40.0,10.0,1.5618095
27131,4895,72,52,20.0,white,1.0,0.0,12.0,0,1.0,0.0,1.0,7.0,3.0,0.0,0.0,5.198718,0.5,40.0,47.0,1.3766114
27132,4895,73,52,21.0,white,1.0,0.0,12.0,0,1.0,0.0,1.0,7.0,3.0,0.0,0.0,6.1410255,1.4166666,40.0,49.0,1.4759057
27138,4897,77,48,28.0,black,1.0,0.0,11.0,0,1.0,0.0,1.0,11.0,8.0,0.0,0.0,8.647436,3.3333333,40.0,52.0,1.2158954
27139,4897,78,48,29.0,black,1.0,0.0,11.0,0,1.0,0.0,1.0,11.0,8.0,0.0,0.0,9.608974,4.25,40.0,50.0,1.2701682
27142,4897,83,48,34.0,black,0.0,0.0,11.0,0,1.0,0.0,1.0,11.0,8.0,0.0,0.0,14.320512,9.166667,40.0,49.0,1.1384732
27144,4897,87,48,38.0,black,0.0,0.0,11.0,0,1.0,0.0,1.0,11.0,8.0,0.0,0.0,18.28205,13.25,40.0,102.0,1.1157445
27145,4897,88,48,39.0,black,0.0,0.0,11.0,0,1.0,0.0,1.0,11.0,8.0,0.0,0.0,19.628202,14.583333,40.0,70.0,1.0916096
27146,4898,87,53,33.0,black,1.0,0.0,12.0,0,1.0,0.0,1.0,11.0,2.0,0.0,0.0,10.403846,9.916667,40.0,78.0,1.6390941
27147,4898,88,53,35.0,black,1.0,0.0,12.0,0,1.0,0.0,1.0,11.0,2.0,0.0,0.0,11.75,11.25,40.0,70.0,1.6853842
27150,4900,83,45,37.0,black,0.0,0.0,18.0,1,1.0,0.0,1.0,11.0,13.0,0.0,0.0,16.339745,16.333334,40.0,48.0,1.6256359
27157,4902,71,44,27.0,black,1.0,0.0,6.0,0,1.0,0.0,1.0,11.0,6.0,0.0,2.0,2.0,0.9166667,24.0,49.0,1.1722958
27158,4902,72,44,27.0,black,1.0,0.0,6.0,0,1.0,0.0,1.0,11.0,6.0,0.0,0.0,2.9807692,1.8333334,36.0,51.0,1.2314292
27161,4903,87,45,41.0,black,1.0,0.0,12.0,0,1.0,0.0,1.0,4.0,6.0,0.0,0.0,9.423077,7.5,40.0,100.0,1.0299772
27162,4903,88,45,42.0,black,1.0,0.0,12.0,0,1.0,0.0,1.0,4.0,6.0,0.0,14.0,10.5,8.833333,40.0,56.0,1.392715
27165,4904,71,47,23.0,black,0.0,1.0,12.0,0,0.0,1.0,0.0,4.0,6.0,0.0,0.0,3.0769231,1.5833334,40.0,50.0,1.3885186
27166,4904,77,47,29.0,black,0.0,1.0,12.0,0,0.0,1.0,0.0,4.0,6.0,0.0,0.0,3.2884614,2.75,40.0,9.0,1.5670172
27170,4905,80,52,27.0,black,1.0,0.0,11.0,0,0.0,1.0,1.0,4.0,6.0,1.0,0.0,1.4807693,0.41666666,40.0,12.0,1.2912728
27171,4905,82,52,29.0,black,1.0,0.0,11.0,0,0.0,1.0,1.0,4.0,3.0,0.0,0.0,2.9423077,1.5,30.0,76.0,1.297463
27172,4905,83,52,30.0,black,1.0,0.0,11.0,0,0.0,1.0,1.0,4.0,6.0,0.0,0.0,3.8846154,2.4166667,30.0,49.0,1.2948191
27174,4906,71,43,27.0,black,1.0,0.0,15.0,0,1.0,0.0,1.0,7.0,4.0,0.0,9.0,1.6153846,0.75,48.0,41.0,0.6144027
27175,4906,72,43,28.0,black,1.0,0.0,15.0,0,1.0,0.0,1.0,7.0,4.0,0.0,0.0,2.6153846,1.75,10.0,52.0,1.2861543
27176,4906,73,43,29.0,black,1.0,0.0,15.0,0,1.0,0.0,1.0,7.0,4.0,0.0,0.0,3.6538463,2.75,28.0,54.0,0.9243229
27177,4907,77,50,26.0,black,1.0,0.0,17.0,1,0.0,1.0,1.0,11.0,13.0,0.0,32.0,2.9615386,0.41666666,40.0,20.0,1.2422125
27180,4907,83,50,32.0,black,0.0,0.0,17.0,1,0.0,1.0,1.0,11.0,13.0,0.0,0.0,6.923077,3.0833333,35.0,27.0,1.50738
27181,4907,88,50,37.0,black,1.0,0.0,17.0,1,0.0,1.0,1.0,11.0,3.0,0.0,0.0,8.096154,1.9166666,40.0,61.0,1.3765852
27182,4908,73,51,21.0,black,1.0,0.0,12.0,0,1.0,0.0,1.0,4.0,6.0,0.0,2.0,1.2820513,0.5,40.0,23.0,1.1711826
27184,4908,77,51,25.0,black,1.0,0.0,12.0,0,1.0,0.0,1.0,6.0,4.0,0.0,8.0,2.6282053,0.8333333,35.0,44.0,1.237874
27185,4908,78,51,26.0,black,1.0,0.0,12.0,0,1.0,0.0,1.0,6.0,4.0,0.0,0.0,3.7051284,1.9166666,30.0,56.0,1.3086346
27186,4908,80,51,28.0,black,1.0,0.0,12.0,0,0.0,1.0,1.0,6.0,4.0,0.0,17.0,5.2628207,1.25,30.0,81.0,1.275272
27188,4908,83,51,31.0,black,1.0,0.0,12.0,0,0.0,1.0,1.0,6.0,4.0,0.0,0.0,8.108974,4.25,35.0,50.0,1.2407516
27193,4909,77,51,25.0,white,1.0,0.0,9.0,0,1.0,0.0,1.0,6.0,2.0,0.0,0.0,1.7371795,0.25,40.0,25.0,1.0981125
27195,4909,80,51,28.0,white,1.0,0.0,9.0,0,1.0,0.0,1.0,11.0,8.0,0.0,0.0,2.2371795,0.5,24.0,26.0,1.275272
27196,4909,82,51,30.0,white,1.0,0.0,9.0,0,0.0,0.0,1.0,11.0,8.0,0.0,0.0,2.3141026,2.0833333,26.0,4.0,1.1869143
27197,4909,83,51,31.0,white,1.0,0.0,9.0,0,0.0,0.0,1.0,11.0,13.0,0.0,0.0,3.2948718,1.0,27.0,51.0,1.1687781
27202,4910,77,51,25.0,black,1.0,0.0,13.0,1,1.0,0.0,1.0,6.0,3.0,0.0,0.0,3.525641,0.5833333,35.0,51.0,1.3719487
27206,4911,72,53,18.0,white,1.0,0.0,12.0,0,1.0,0.0,1.0,5.0,3.0,1.0,0.0,1.0,0.75,38.0,38.0,1.6243155
27207,4911,73,53,19.0,white,1.0,0.0,12.0,0,1.0,0.0,1.0,5.0,3.0,1.0,0.0,1.9807692,1.75,38.0,51.0,1.7164094
